danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,uri
0.494,0.888,10,-5.659,0,0.302,0.28,0.0136,0.602,0.155,124.928,audio_features,1LXtIkrfk4goR5TEYN60b9,spotify:track:1LXtIkrfk4goR5TEYN60b9,https://api.spotify.com/v1/tracks/1LXtIkrfk4goR5TEYN60b9,https://api.spotify.com/v1/audio-analysis/1LXtIkrfk4goR5TEYN60b9,185524,4,spotify:track:1LXtIkrfk4goR5TEYN60b9
0.438,0.266,7,-12.863,1,0.0363,0.922,0.000298,0.148,0.116,120.075,audio_features,6OpU3cvY19M2hFxTbLKy5L,spotify:track:6OpU3cvY19M2hFxTbLKy5L,https://api.spotify.com/v1/tracks/6OpU3cvY19M2hFxTbLKy5L,https://api.spotify.com/v1/audio-analysis/6OpU3cvY19M2hFxTbLKy5L,231681,4,spotify:track:6OpU3cvY19M2hFxTbLKy5L
0.596,0.191,2,-12.623,0,0.0326,0.774,2.9e-06,0.0622,0.374,75.786,audio_features,7fOwfp4u4UD9REy0SOXIGO,spotify:track:7fOwfp4u4UD9REy0SOXIGO,https://api.spotify.com/v1/tracks/7fOwfp4u4UD9REy0SOXIGO,https://api.spotify.com/v1/audio-analysis/7fOwfp4u4UD9REy0SOXIGO,225254,4,spotify:track:7fOwfp4u4UD9REy0SOXIGO
0.566,0.394,10,-11.438,0,0.0445,0.712,2.59e-05,0.156,0.6,78.948,audio_features,4UCiDcv0yO9tNLZbkZeBBA,spotify:track:4UCiDcv0yO9tNLZbkZeBBA,https://api.spotify.com/v1/tracks/4UCiDcv0yO9tNLZbkZeBBA,https://api.spotify.com/v1/audio-analysis/4UCiDcv0yO9tNLZbkZeBBA,281054,4,spotify:track:4UCiDcv0yO9tNLZbkZeBBA
0.711,0.473,1,-11.971,1,0.116,0.656,0.0666,0.119,0.32,90.001,audio_features,07HYEJfLR6CrvKeLpfrA7r,spotify:track:07HYEJfLR6CrvKeLpfrA7r,https://api.spotify.com/v1/tracks/07HYEJfLR6CrvKeLpfrA7r,https://api.spotify.com/v1/audio-analysis/07HYEJfLR6CrvKeLpfrA7r,127000,4,spotify:track:07HYEJfLR6CrvKeLpfrA7r
0.389,0.73,10,-4.701,0,0.0695,0.745,0.0,0.836,0.522,99.089,audio_features,5UBJPtR2I4dAkZKOtY3ES6,spotify:track:5UBJPtR2I4dAkZKOtY3ES6,https://api.spotify.com/v1/tracks/5UBJPtR2I4dAkZKOtY3ES6,https://api.spotify.com/v1/audio-analysis/5UBJPtR2I4dAkZKOtY3ES6,132046,1,spotify:track:5UBJPtR2I4dAkZKOtY3ES6
0.742,0.417,11,-8.079,0,0.0407,0.452,0.185,0.154,0.388,124.915,audio_features,41TLFoAklLMcJPlhtGC9kr,spotify:track:41TLFoAklLMcJPlhtGC9kr,https://api.spotify.com/v1/tracks/41TLFoAklLMcJPlhtGC9kr,https://api.spotify.com/v1/audio-analysis/41TLFoAklLMcJPlhtGC9kr,255627,4,spotify:track:41TLFoAklLMcJPlhtGC9kr
0.348,0.153,7,-16.777,0,0.029,0.922,0.0627,0.0996,0.403,86.02,audio_features,7gDc8hQ6c89eyKBjWbOjFn,spotify:track:7gDc8hQ6c89eyKBjWbOjFn,https://api.spotify.com/v1/tracks/7gDc8hQ6c89eyKBjWbOjFn,https://api.spotify.com/v1/audio-analysis/7gDc8hQ6c89eyKBjWbOjFn,212585,4,spotify:track:7gDc8hQ6c89eyKBjWbOjFn
0.652,0.548,0,-10.079,1,0.383,0.233,1.9e-06,0.0858,0.442,127.031,audio_features,49tZNLdTS3OiVIzk0qHrhi,spotify:track:49tZNLdTS3OiVIzk0qHrhi,https://api.spotify.com/v1/tracks/49tZNLdTS3OiVIzk0qHrhi,https://api.spotify.com/v1/audio-analysis/49tZNLdTS3OiVIzk0qHrhi,243780,4,spotify:track:49tZNLdTS3OiVIzk0qHrhi
0.479,0.558,5,-5.734,0,0.119,0.447,0.0,0.139,0.581,89.8,audio_features,0PGB6YcxoLXwpwYSCiu6OM,spotify:track:0PGB6YcxoLXwpwYSCiu6OM,https://api.spotify.com/v1/tracks/0PGB6YcxoLXwpwYSCiu6OM,https://api.spotify.com/v1/audio-analysis/0PGB6YcxoLXwpwYSCiu6OM,193271,4,spotify:track:0PGB6YcxoLXwpwYSCiu6OM
