danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,uri
0.487,0.532,0,-7.496,1,0.0322,0.631,0.0,0.184,0.609,70.838,audio_features,5EoYc5wvRYOtkudLfrjsL1,spotify:track:5EoYc5wvRYOtkudLfrjsL1,https://api.spotify.com/v1/tracks/5EoYc5wvRYOtkudLfrjsL1,https://api.spotify.com/v1/audio-analysis/5EoYc5wvRYOtkudLfrjsL1,164252,4,spotify:track:5EoYc5wvRYOtkudLfrjsL1
0.212,0.383,10,-10.071,1,0.0347,0.723,0.0,0.299,0.452,173.79,audio_features,0KOE1hat4SIer491XKk4Pa,spotify:track:0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/tracks/0KOE1hat4SIer491XKk4Pa,https://api.spotify.com/v1/audio-analysis/0KOE1hat4SIer491XKk4Pa,191160,3,spotify:track:0KOE1hat4SIer491XKk4Pa
0.503,0.477,0,-7.345,1,0.0254,0.259,0.798,0.35,0.519,62.112,audio_features,52TUV66l1nvIc5oMwKJRXg,spotify:track:52TUV66l1nvIc5oMwKJRXg,https://api.spotify.com/v1/tracks/52TUV66l1nvIc5oMwKJRXg,https://api.spotify.com/v1/audio-analysis/52TUV66l1nvIc5oMwKJRXg,259065,3,spotify:track:52TUV66l1nvIc5oMwKJRXg
0.262,0.901,2,-11.101,1,0.0549,0.742,0.903,0.833,0.526,138.983,audio_features,5ENm62EyGa0DeLosn87jIy,spotify:track:5ENm62EyGa0DeLosn87jIy,https://api.spotify.com/v1/tracks/5ENm62EyGa0DeLosn87jIy,https://api.spotify.com/v1/audio-analysis/5ENm62EyGa0DeLosn87jIy,99307,4,spotify:track:5ENm62EyGa0DeLosn87jIy
0.515,0.608,7,-11.441,1,0.148,0.0111,6.36e-05,0.226,0.338,88.886,audio_features,01kDXQFFBXh2JoywBp5YB2,spotify:track:01kDXQFFBXh2JoywBp5YB2,https://api.spotify.com/v1/tracks/01kDXQFFBXh2JoywBp5YB2,https://api.spotify.com/v1/audio-analysis/01kDXQFFBXh2JoywBp5YB2,52907,3,spotify:track:01kDXQFFBXh2JoywBp5YB2
0.184,0.735,8,-9.354,1,0.188,0.000106,0.0508,0.186,0.064,149.053,audio_features,6WjlILF1WsrvvmFOJPg4Y8,spotify:track:6WjlILF1WsrvvmFOJPg4Y8,https://api.spotify.com/v1/tracks/6WjlILF1WsrvvmFOJPg4Y8,https://api.spotify.com/v1/audio-analysis/6WjlILF1WsrvvmFOJPg4Y8,434000,4,spotify:track:6WjlILF1WsrvvmFOJPg4Y8
0.529,0.513,9,-13.45,1,0.0336,0.978,0.0214,0.108,0.513,115.959,audio_features,0oN2fJx5t5BzkKQQiojHrr,spotify:track:0oN2fJx5t5BzkKQQiojHrr,https://api.spotify.com/v1/tracks/0oN2fJx5t5BzkKQQiojHrr,https://api.spotify.com/v1/audio-analysis/0oN2fJx5t5BzkKQQiojHrr,144400,4,spotify:track:0oN2fJx5t5BzkKQQiojHrr
0.647,0.999,10,-10.711,0,0.0864,0.826,0.92,0.15,0.638,141.552,audio_features,6uVsxIyHuxNuuKmS5kb5tF,spotify:track:6uVsxIyHuxNuuKmS5kb5tF,https://api.spotify.com/v1/tracks/6uVsxIyHuxNuuKmS5kb5tF,https://api.spotify.com/v1/audio-analysis/6uVsxIyHuxNuuKmS5kb5tF,54360,4,spotify:track:6uVsxIyHuxNuuKmS5kb5tF
0.235,0.873,9,-6.492,1,0.0976,8.83e-05,0.814,0.127,0.414,130.236,audio_features,6kzw4RN7AId6O9wxCjN3e8,spotify:track:6kzw4RN7AId6O9wxCjN3e8,https://api.spotify.com/v1/tracks/6kzw4RN7AId6O9wxCjN3e8,https://api.spotify.com/v1/audio-analysis/6kzw4RN7AId6O9wxCjN3e8,252645,4,spotify:track:6kzw4RN7AId6O9wxCjN3e8
0.738,0.53,7,-16.792,1,0.222,0.00317,0.791,0.0748,0.706,180.02,audio_features,6YKoYWbcwkRc1cdiqQfiUs,spotify:track:6YKoYWbcwkRc1cdiqQfiUs,https://api.spotify.com/v1/tracks/6YKoYWbcwkRc1cdiqQfiUs,https://api.spotify.com/v1/audio-analysis/6YKoYWbcwkRc1cdiqQfiUs,147384,4,spotify:track:6YKoYWbcwkRc1cdiqQfiUs
